Listing_id,Host_id,ID_ciudad,Precio
46116332,321308432,8,90
46116832,373733522,8,123
46119174,372932329,5,400
46119489,77709888,8,1621
46119966,304164064,8,80
46120066,191617985,8,57
46120230,368759987,5,1900
46120270,373763706,8,129
46120287,52486993,5,664
46121308,147974179,8,500
46121341,158098971,8,250
46121376,373733287,8,199
46121477,257601767,8,1532
46121580,373762213,8,70
46121643,373762213,8,70
46121999,371927647,5,198
46122383,10541644,8,220
46122611,103275390,8,250
46123607,373793386,5,201
46123869,30165706,8,266
46124165,373291629,5,315
46125796,350267731,5,1699
46126715,371720000,8,75
46126717,371720000,8,80
46126729,371720000,8,54
46127066,373815778,5,215
46127791,373820653,8,190
46128745,97053820,5,500
46131480,107447883,8,250
46132320,15675115,8,300
46133088,49904872,5,546
46133167,25580078,8,5000
46133177,130637079,5,230
46133340,372205935,5,675
46133728,42266277,8,360
46133917,65064152,8,230
46135810,14315601,8,4000
46136170,22758914,5,1790
46137413,369440440,5,214
46137466,22758914,5,1557
46137754,142247076,8,320
46137888,373871024,5,1012
46138511,27994357,8,240
46138967,136306567,5,500
46139434,366913236,8,312
46140230,131480546,5,1054
46140601,329705035,8,600
46141506,81135760,5,900
46141792,71554821,5,275
46141987,53172691,8,300
46142560,53172691,8,250
46142691,53172691,8,280
46142751,53172691,8,310
46143148,165209614,5,320
46143663,373903241,8,220
46144764,72419315,5,250
46144773,52578062,5,1700
46151731,373736159,8,345
46151761,208127004,5,1329
46151897,11982849,5,214
46151940,2610918,8,1500
46152356,22758914,5,1414
46152797,30975221,8,380
46153651,125713895,5,829
46153816,2948186,8,246
46153839,165209614,5,292
46154035,30165706,8,174
46155109,327817209,5,1000
46155376,160645856,5,948
46155610,105068974,5,250
46156269,327817209,5,450
46156408,12217296,8,234
46156969,21245882,8,200
46157378,218588841,5,480
46157884,19464589,5,2526
46158205,27994357,8,463
46158506,144314284,8,60
46158517,22758914,5,1600
46158698,370755869,8,95
46159134,135894880,5,999
46159165,27994357,8,850
46159439,86584370,8,249
46159441,27994357,8,820
46159552,271810569,8,183
46160212,251775768,8,200
46160567,250548538,5,210
46165106,70230732,5,543
46168483,196752,8,98
46168822,59326015,8,259
46168921,51032284,5,516
46169006,367582950,5,620
46169293,51032284,5,516
46170290,372825151,8,100
46171031,363001721,8,764
46171502,233651934,8,168
46171575,74302933,8,200
46172143,1343380,8,500
46172414,10467486,8,350
46172452,153931592,8,900
46172703,113046831,8,457
46172704,355987180,5,900
46172933,72186375,5,550
46173194,131221509,5,710
46173736,30165706,8,390
46174078,193333392,5,994
46174100,373504923,8,2700
46174977,107813252,8,120
46175380,261881773,8,134
46176293,81005915,5,1239
46176334,306562660,8,420
46177213,374088772,5,396
46178543,2948186,8,193
46178680,83898449,8,200
46179419,34471837,8,80
46180776,83898449,8,150
46182257,2869372,8,130
46183151,2869372,8,90
46184832,231033162,5,305
46187560,261881773,8,119
46188369,52469031,5,1012
46189975,374157999,8,200
46190038,374160136,8,54
46191040,127075426,8,150
46191873,351378361,5,330
46192080,373303515,8,159
46192854,41963013,5,1639
46192983,90837339,8,348
46193362,13410440,5,400
46193734,71554821,5,300
46193838,41963013,5,1539
46194216,374160537,8,373
46194259,11390380,8,180
46194957,41963013,5,1779
46195528,25147428,5,950
46196419,374204487,5,1390
46196723,295008544,5,520
46197174,85524842,5,750
46197972,310488301,8,315
46198268,374214462,5,960
46199385,26200445,8,105
46199709,114059424,5,400
46200002,41963013,5,1336
46200244,373998061,5,300
46200331,84709471,8,1500
46200928,41963013,5,1759
46201154,225091443,5,500
46201695,374233996,8,1300
46201709,374234627,5,500
46202319,17056768,5,1840
46202880,42475916,8,429
46209286,162287542,8,100
46210471,203263895,8,143
46211988,17516247,8,60
46213803,374301015,5,971
46213928,3802101,8,450
46214286,127033360,5,249
46214308,92520916,5,3049
46214678,18683658,8,800
46214933,7535012,8,250
46215253,258990094,5,250
46215350,370009013,8,156
46215574,244724436,5,350
46215846,931849,5,200
46216133,102712668,5,1000
46216276,5004731,8,265
46216521,261604407,8,221
46216745,314492551,5,3500
46217120,149537857,8,300
46217451,5087469,8,331
46218056,334125971,5,800
46218176,51612975,5,929
46218238,198398310,5,400
46218450,18979393,5,3066
46218593,198398310,5,400
46218741,198398310,5,500
46218985,265395914,5,800
46219061,30234428,8,60
46219711,23382111,5,796
46220190,374349088,8,150
46220790,274003368,8,60
46221007,30165706,8,288
46221394,22758914,5,2240
46221922,52039461,8,143
46222493,152441811,8,60
46222759,100430430,5,500
46223206,340510425,5,1000
46223683,340510425,5,1000
46223791,340510425,5,1000
46223866,340510425,5,1000
46223928,340510425,5,1000
46224480,374214462,5,456
46224814,374214462,5,456
46225170,110805631,5,12000
46225336,368079214,5,254
46225386,131111748,5,450
46227635,356994779,5,1100
46229908,297944021,8,490
46230863,160130333,5,202
46232123,85312727,5,980
46233406,104785053,8,195
46233710,16068975,8,130
46234349,374424640,8,260
46235045,260229086,8,75
46235613,150276824,5,1089
46236739,318672692,8,588
46237626,311774343,8,74
46238433,374448810,8,160
46238776,133371876,5,700
46238817,374450624,5,500
46239192,211530980,8,1000
46240568,43883933,5,265
46240617,206738289,5,250
46240711,43883933,5,200
46240998,160766942,8,140
46241056,43883933,5,206
46241058,199605565,5,600
46241088,220007266,8,731
46241416,258474728,5,215
46242024,279383567,8,130
46242420,374465024,8,80
46242601,374214462,5,459
46244079,178120260,5,1322
46244450,316212400,5,1719
46244787,336334274,8,350
46244962,374214462,5,926
46245145,1859144,8,190
46245537,137310820,5,1357
46245757,101283796,8,143
46245877,374214462,5,689
46246022,374491994,5,580
46246307,299675645,8,783
46252137,374565719,8,200
46252575,209842326,5,475
46252822,374521777,8,2000
46253425,25360244,8,442
46254050,166804709,8,907
46254476,102497797,5,400
46255086,374535864,8,900
46255170,318672692,8,1200
46256723,236874909,8,200
46257133,374548550,5,250
46257290,296384127,8,600
46257301,32288686,5,4130
46257388,76210086,8,297
46257447,76210086,8,297
46258303,366913236,8,198
46259396,180549507,8,686
46259803,86573677,8,200
46261209,268664710,5,210
46263065,353800954,8,250
46263317,26483699,5,1300
46263521,336118145,5,1080
46263641,308953954,5,715
46263833,26483699,5,1300
46263973,26483699,5,1200
46264137,26483699,5,1300
46264285,374592660,5,225
46264522,85077851,5,500
46264540,308953954,5,823
46265343,127885823,5,260
46265616,4296667,5,515
46265627,91742085,5,801
46265746,71173957,5,500
46265834,4296667,5,983
46266559,374613808,5,1350
46266665,77006017,8,300
46266814,842287,5,392
46267443,374619824,5,1226
46270601,24918385,5,1136
46272332,13757158,8,490
46273158,47318128,8,80
46273325,22758914,5,601
46274198,228737982,8,250
46274205,87345953,5,750
46274380,22758914,5,591
46274810,87345953,5,450
46275504,311774343,8,68
46275591,740759,5,653
46275866,183928005,5,853
46276957,164822022,8,163
46277166,374670069,5,350
46277878,57163425,8,78
46277879,150508888,8,70
46277930,126435068,8,140
46278153,352959504,5,13585
46278916,22805631,8,1701
46278978,2521176,8,799
46279178,229302695,8,700
46279409,172482654,8,88
46279573,36051308,8,910
46279936,183972660,5,293
46280230,187158131,5,230
46280489,374619824,5,911
46280501,7955669,8,96
46281104,212154650,5,1004
46281444,327817209,5,550
46281592,54205179,8,250
46282048,374619824,5,1000
46282225,34308257,8,350
46282629,357701035,5,800
46282758,216892034,5,615
46282760,187158131,5,207
46282906,37036293,5,2113
46282939,374704934,5,929
46283384,22758914,5,1990
46284114,261601197,5,856
46288493,49479114,8,346
46288525,49479114,8,407
46289366,299880783,5,3000
46290814,369158891,8,227
46291884,171243773,8,300
46292411,119657209,5,1850
46292900,22758914,5,1650
46293150,11411976,8,1743
46293643,71010373,5,1200
46293699,374670667,8,145
46294584,62715407,8,186
46294655,374773709,8,200
46294708,374773973,8,533
46295211,203049259,8,2500
46295508,103478488,5,200
46296616,8975746,8,230
46296621,8975746,8,230
46296722,361122111,5,700
46296832,8975746,8,450
46296843,74517559,8,400
46297025,8975746,8,1500
46297166,8975746,8,700
46297849,8975746,8,1500
46298133,312100268,8,510
46298152,157062227,5,400
46298509,85524842,5,750
46298688,85524842,5,900
46298724,8975746,8,5000
46298890,374558758,8,246
46298964,65094694,8,149
46299472,276571576,8,800
46299585,49505532,5,391
46299608,315949720,5,210
46306577,17821912,8,8000
46307020,129164779,5,400
46307697,129164779,5,420
46309138,130057248,5,1737
46309236,374858450,5,400
46309619,55966357,8,500
46309838,740759,5,671
46311461,212154650,5,1022
46311475,374872826,8,3005
46311527,264844740,8,150
46311771,30600030,5,620
46312904,146649920,8,479
46312921,50925994,8,2000
46313231,374619824,5,1195
46313479,374889083,8,300
46313486,342078446,8,90
46313511,208127004,5,929
46315132,191031760,5,350
46315992,374880383,8,410
46316122,104831714,5,2500
46316907,374911844,8,450
46316971,374910551,8,600
46318228,56030370,8,280
46318783,129460313,5,880
46318983,340585478,5,580
46326753,5016144,8,660
46327019,49207110,8,130
46327042,14405406,8,1000
46327537,24337471,5,620
46327680,367485981,8,231
46327712,2831706,8,1500
46328017,2281290,5,516
46329100,60358130,8,421
46329153,373613809,8,395
46329618,327817209,5,800
46330194,327817209,5,1000
46330975,368578903,5,1200
46331161,365825319,8,162
46331219,207240505,5,249
46332392,293978130,5,900
46332605,345623676,8,180
46332615,256091215,8,1671
46332880,375020718,5,1200
46332976,375022677,8,270
46333900,243326419,5,250
46334234,275347422,8,205
46334439,9988682,5,894
46334698,3333511,5,777
46335099,178427450,5,935
46335378,375039665,8,1200
46335694,9988682,5,1225
46335751,51921637,5,650
46335797,366037281,5,390
46335860,43118379,5,4000
46336183,9988682,5,795
46336343,51921637,5,650
46336389,75116133,8,500
46336575,333529898,5,1300
46336719,234686538,8,550
46336799,9988682,5,1065
46336912,357701035,5,650
46336971,3876419,8,80
46337146,114092378,8,234
46337305,43538932,8,500
46337552,14343060,8,250
46337571,120091928,8,500
46338434,218991881,8,399
46338969,199093777,8,430
46339004,374613808,5,450
46339105,23451355,5,299
46339372,23451355,5,299
46339640,23451355,5,299
46340178,345398503,8,815
46341640,318227633,5,650
46345650,148198904,8,171
46346018,45761875,8,169
46349107,375127832,5,743
46349521,92352109,8,210
46349693,14995753,5,890
46350307,33951591,5,2671
46351018,375142159,8,451
46352266,55953768,5,303
46352424,374892831,5,1142
46352444,77738224,8,150
46352475,206780548,8,380
46352534,375154882,5,2500
46353713,375169008,5,2599
46353928,25505471,5,4834
46354116,141026495,8,700
46354131,8959111,8,300
46354426,368740305,5,1033
46354434,199936854,5,350
46354435,199936854,5,395
46354575,37238144,8,130
46354597,118661046,5,799
46355001,375169443,8,400
46355368,267611270,5,300
46355459,36029185,5,820
46355647,109468281,5,743
46355653,131832771,8,170
46355781,23451355,5,299
46355783,118661046,5,899
46355892,375154882,5,2200
46356406,375188405,8,1000
46356417,202107056,5,399
46357261,740759,5,1017
46357429,218582035,8,97
46357752,375154882,5,2200
46358125,76824461,8,514
46358221,375199501,8,94
46358367,118661046,5,657
46358416,28715491,5,500
46358459,227415746,8,220
46358808,27123847,8,300
46358958,118661046,5,615
46359014,90319810,5,785
46359439,118661046,5,699
46359460,257601767,8,221
46359514,364254646,5,2143
46359609,375154882,5,2000
46359719,118661046,5,799
46359927,375154882,5,2100
46360104,375211865,5,230
46360273,375213956,8,450
46360327,168619006,8,244
46363761,158429278,5,550
46364977,292590334,8,149
46368453,1727935,5,454
46368638,38397343,8,138
46369439,375262231,5,350
46369953,76415894,8,300
46370454,24413431,5,255
46371019,248210164,8,321
46371793,191617985,8,56
46372436,375288877,8,55
46372488,327817209,5,550
46372597,375291169,5,260
46372957,318227633,5,590
46373075,2281290,5,516
46373182,201568753,8,95
46373232,28715491,5,500
46373349,107039299,8,380
46373475,61257507,5,850
46373542,181883941,5,590
46374143,705034,8,180
46374362,349122220,8,400
46374741,257601767,8,616
46375108,41963013,5,1758
46375496,159858868,5,650
46375635,266300729,8,179
46375788,39081433,5,2040
46375912,375195285,5,580
46376280,191617985,8,47
46376300,191617985,8,55
46376360,375154882,5,1920
46376421,367975560,5,2003
46376637,352959504,5,2024
46376890,375154882,5,1900
46377736,21416036,8,380
46378049,48259354,5,1549
46378491,375334671,8,750
46379092,132253005,8,135
46379721,48365502,8,369
46379906,103805176,8,119
46380627,332317127,5,500
46380631,332317127,5,550
46381209,155339583,5,1104
46381555,22758914,5,511
46382244,9988682,5,1600
46382262,123609459,5,244
46383945,234780897,5,1342
46385237,22758914,5,553
46387314,22758914,5,710
46387716,22758914,5,684
46388199,22758914,5,690
46389689,23847033,8,900
46389791,188109020,8,400
46390457,22758914,5,1624
46390607,4005407,8,890
46390751,286324937,8,538
46390801,332793791,8,540
46391688,114030490,5,856
46391770,52760632,8,3000
46391978,11695326,5,516
46392226,705034,8,180
46392315,52557989,8,179
46392349,92815390,8,200
46393232,360068529,8,417
46393361,23451355,5,299
46393495,65582310,8,2500
46394077,332317127,5,500
46394277,321224078,8,543
46394539,371193690,8,173
46394553,371193690,8,103
46395151,114030490,5,634
46395163,52557989,8,148
46395809,55173585,8,163
46395981,84048033,8,1500
46396014,114030490,5,487
46398063,375447184,5,500
46399363,375454819,5,1444
46399429,375454819,5,2695
46399672,375454819,5,1652
46399710,275157292,8,1050
46400573,237178298,8,699
46400874,375154882,5,1600
46401161,53721592,5,790
46401202,94536631,8,500
46401844,84260781,8,2000
46402313,85657099,8,1500
46402521,232555342,8,131
46403517,242800098,5,1560
46404465,220146576,5,650
46406162,262417657,8,200
46406350,348338059,5,1100
46406670,218582035,8,60
46408086,74188019,8,1000
46408220,354534145,5,500
46409287,93735542,8,279
46409344,121079928,8,730
46409730,23205082,5,3334
46409750,201260490,8,600
46409920,22758914,5,2631
46410049,22758914,5,1700
46411037,121079928,8,600
46411049,48082993,8,6500
46411462,27994357,8,1990
46411496,28464598,5,1000
46411807,121079928,8,550
46412009,91654021,8,285
46412221,98786526,8,150
46412279,1356134,8,90
46412362,121079928,8,720
46412569,318062329,5,875
46413642,114030490,5,469
46413929,62475446,5,488
46414762,114030490,5,687
46415049,375439096,8,150
46415281,10519865,8,550
46415396,135429093,8,550
46415497,339021981,5,310
46415622,182488173,5,2271
46415751,90320487,5,700
46416554,59353344,8,88
46416555,59353344,8,96
46416585,48053100,8,299
46416765,375562426,5,400
46416888,340585478,5,580
46417160,340585478,5,580
46417305,304338334,8,100
46417419,340585478,5,600
46417544,68961525,5,789
46417570,368578903,5,1200
46417637,340585478,5,600
46417646,55953768,5,392
46418805,64194684,8,1000
46418859,45818298,8,2000
46418904,203501563,5,850
46421413,145215359,5,680
46422717,37192602,5,400
46423996,104716530,8,106
46424943,30975221,8,400
46425112,331337613,8,60
46425945,7632571,5,580
46426331,25682,8,700
46427019,4798666,8,200
46427358,535040,8,210
46428095,14171498,8,301
46428508,90824952,8,120
46428581,365825319,8,150
46428644,4798666,8,180
46429399,375637668,8,135
46429555,6529931,5,785
46429745,3044159,8,380
46429773,108039329,8,550
46430471,374082845,8,101
46431043,19855386,8,246
46431262,375653465,8,71
46431277,1500426,8,580
46431356,232252905,8,94
46431592,1500426,8,440
46431699,4798666,8,286
46432099,32718754,5,528
46432355,359265212,5,1121
46432404,1500426,8,790
46432493,169068032,8,414
46432582,12518547,8,600
46432922,114030490,5,310
46432929,371026651,8,276
46433050,37192602,5,414
46433231,201069113,5,900
46433431,1500426,8,269
46433821,1500426,8,630
46434395,22133513,8,80
46434448,1500426,8,240
46434716,22133513,8,90
46435092,370897901,8,290
46436117,237390667,8,188
46437836,46516772,8,85
46440480,46857325,8,240
46440907,309468079,8,130
46442027,48487244,8,400
46442687,48238984,5,715
46443030,374613808,5,450
46443658,10481768,8,70
46443714,70393290,5,707
46443827,374979267,8,590
46445437,375750329,5,450
46445720,371193690,8,150
46445863,127033360,5,250
46445884,218582035,8,150
46446039,357701035,5,650
46446170,22758914,5,1814
46446935,321532694,8,100
46447397,219504297,8,471
46448555,340585478,5,600
46448662,101069910,5,700
46448772,30601487,8,263
46448818,66102609,8,160
46449180,75023601,8,450
46449211,375777234,8,140
46449857,375780077,8,406
46450172,28704075,8,170
46450608,66229452,5,245
46452051,264844740,8,1615
46452447,106186128,5,751
46453092,8995867,5,857
46455342,106186128,5,751
46455480,191003257,5,2453
46456402,56021578,8,200
46459863,332947901,8,150
46460360,375850968,8,207
46461551,157159626,8,155
46462696,91654021,8,399
46464701,51365396,8,1300
46464789,14245854,8,410
46465555,253838246,5,1002
46465909,252400035,8,140
46466261,1982737,8,270
46466663,237390667,8,314
46467025,208980635,8,130
46467184,375454819,5,1123
46467378,227575303,5,1000
46468375,35739862,8,466
46468562,294535787,8,700
46468963,58873114,5,1812
46468976,47584281,8,690
46469394,375903762,8,280
46469559,371026651,8,486
46469560,371026651,8,276
46469562,371026651,8,276
46469563,371026651,8,276
46469564,371026651,8,270
46469566,371026651,8,483
46469568,371026651,8,690
46469569,371026651,8,345
46469570,371026651,8,552
46469573,371026651,8,720
46469574,371026651,8,414
46469575,371026651,8,216
46469576,371026651,8,216
46469577,371026651,8,276
46469578,371026651,8,276
46469579,371026651,8,270
46469582,371026651,8,483
46469583,371026651,8,1518
46469584,371026651,8,552
46469585,371026651,8,345
46469654,601323,8,283
46469672,360107223,8,600
46469780,121921753,5,920
46469855,32718754,5,991
46470197,266780558,8,850
46470330,2119773,8,728
46470441,371026651,8,828
46470442,371026651,8,483
46470670,305975116,5,380
46470792,4395531,8,450
46470938,375910832,5,723
46470987,375913481,8,90
46472184,62030409,5,18396
46473359,76720573,8,250
46473541,315949720,5,250
46473681,23451355,5,299
46474789,86705598,8,650
46475158,103729381,5,210
46475330,299675645,8,783
46476417,50007082,5,413
46479919,299675645,8,783
46481022,15849408,8,102
46481198,30165706,8,284
46481549,22758914,5,1457
46481579,371026651,8,276
46481580,371026651,8,324
46481582,371026651,8,276
46481586,371026651,8,759
46481587,371026651,8,276
46481588,371026651,8,483
46481589,371026651,8,270
46481590,371026651,8,276
46481592,371026651,8,621
46481593,371026651,8,540
46481594,371026651,8,552
46481596,371026651,8,414
46481598,371026651,8,621
46481600,371026651,8,360
46481828,142110569,8,550
46482149,22758914,5,600
46482197,375970413,8,250
46483089,149537857,8,200
46483321,61108973,5,1040
46483348,26066273,8,280
46483430,371026651,8,276
46483942,375988264,5,630
46483947,10873303,8,550
46485017,375992012,5,1431
46485410,33846927,8,600
46485539,79761634,8,141
46485759,184507646,5,350
46486173,304338334,8,60
46486243,160778586,8,920
46486351,362650599,5,661
46486372,375998840,5,514
46486779,67587712,8,193
46487001,376004031,8,1200
46487016,25282014,8,150
46487532,13500704,8,120
46487703,76390815,8,120
46488029,376023358,5,1000
46489369,336870482,5,450
46489549,376039186,8,395
46489924,142894399,8,1800
46490633,288977830,5,500
46490713,325108600,5,556
46490942,6529931,5,888
46491261,109576531,5,500
46492174,15278010,8,360
46492561,148937129,8,279
46492576,376054510,5,1178
46493372,376063591,5,1499
46493453,41963013,5,1844
46493857,34660757,8,120
46494265,168619006,8,190
46494367,842287,5,1631
46494410,137310820,5,858
46494544,3814642,5,4956
46494589,316773987,5,521
46494601,8995867,5,698
46494603,91654021,8,987
46494789,375910832,5,723
46495273,91654021,8,599
46496478,4067079,5,480
46500284,2919803,8,139
46501830,130954090,8,65
46501859,36485470,8,260
46502678,170744919,8,460
46502750,17070351,8,300
46503048,376122050,5,900
46503728,329467071,8,357
46504695,601323,8,471
46504846,376137234,5,750
46504901,285354074,8,90
46505178,4832097,8,96
46506143,376147378,8,1100
46506655,15739512,8,550
46507079,376160529,5,270
46507845,375910832,5,723
46507846,152032074,8,450
46507985,375910832,5,723
46508520,137132393,5,722
46509220,376173148,8,101
46509818,342942718,5,580
46509888,601323,8,1500
46510204,376178705,8,290
46510345,22551514,5,750
46510417,370142567,5,1100
46511051,28464598,5,1000
46511107,284283956,8,130
46511499,239513460,8,100
46511672,62118966,5,1329
46511673,1125885,8,1070
46511703,8995867,5,885
46512209,85745184,8,200
46512372,50277319,8,1500
46512405,315740743,8,310
46512465,81338695,8,1000
46512950,91654021,8,149
46512972,130190068,5,412
46513196,91654021,8,169
46513507,91654021,8,426
46513652,181383331,5,358
46513836,376208468,8,400
46513915,41963013,5,3841
46513924,375552824,5,587
46514801,376178705,8,180
46514939,376178705,8,180
46515670,123936768,5,300
46515744,321894980,8,214
46515949,198471653,5,1180
46516043,17875052,5,358
46520317,180862890,8,217
46520605,3802101,8,150
46520909,148908401,8,130
46523057,115783444,8,239
46523322,376256547,8,350
46523368,376176688,8,244
46524656,37192602,5,421
46524919,376274146,8,229
46525156,375688428,8,1000
46525523,64636986,5,427
46525760,64636986,5,969
46525937,370027896,8,249
46526163,48771261,8,1200
46526214,24408351,8,300
46526271,375978272,8,1100
46526395,260432144,5,468
46526765,374450624,5,500
46526965,374535864,8,671
46527539,4768399,8,150
46528026,376296248,5,2000
46528364,374450624,5,500
46528663,288925171,8,120
46528819,342007347,5,508
46529718,246646502,5,250
46530025,56058824,8,221
46530250,376308343,5,203
46530275,265214570,5,300
46530322,87108067,8,90
46531123,341697220,8,108
46531548,240995137,8,180
46531732,341697220,8,349
46531869,375625694,5,650
46532201,184524730,8,110
46532500,62786378,5,1590
46533336,50818232,8,400
46535097,276308401,5,240
46536991,276308401,5,240
46538150,354485065,8,54
46538281,354485065,8,65
46539977,376286500,8,350
46540434,49207110,8,141
46540679,571054,8,818
46540866,116668202,8,1900
46541247,24686635,8,230
46541258,336815436,8,359
46542524,77738224,8,150
46542882,22579735,8,2800
46542976,376382703,8,100
46543115,227002676,5,2850
46543434,335368289,8,1500
46543554,152441811,8,55
46543750,59189580,8,56
46543777,375625694,5,950
46543934,65378576,8,109
46543988,196824817,8,205
46544094,196824817,8,436
46544352,51187314,5,550
46544854,376396281,8,170
46545032,298422241,8,100
46545388,8995867,5,700
46545455,374990419,5,220
46545456,323945694,8,300
46545999,323945694,8,300
46546548,10550657,8,324
46546950,180862890,8,120
46547511,8000736,8,2691
46547512,181383331,5,318
46547687,279697214,8,192
46547841,19423853,5,654
46547879,376412842,5,651
46548221,9293517,8,110
46548382,58619767,8,360
46549127,251549037,8,5000
46549501,300575712,5,1200
46549588,366159235,8,280
46550410,376439119,5,500
46550824,43895705,8,204
46551103,47584281,8,380
46551129,69633629,8,159
46552436,78722681,5,768
46552614,376458812,8,138
46553014,367579843,8,1700
46557968,372109592,8,400
46558028,51379969,5,400
46560101,79151243,8,210
46560600,3890087,8,290
46561607,48516823,8,431
46562775,173485423,8,200
46563225,270616059,5,750
46563554,376528295,8,743
46563899,261881773,8,103
46564267,261881773,8,106
46564416,13919301,8,370
46565700,14315601,8,2000
46566686,371193690,8,190
46566709,307650800,8,500
46568025,79379403,5,2065
46568734,12536767,8,749
46569359,224882395,5,300
46569433,370058264,5,509
46569456,24395708,8,100
46570609,29114265,5,1200
46572024,349960494,5,250
46577505,53837742,8,490
46577787,240430423,8,300
46578290,349163561,5,314
46578341,10403565,8,1375
46578541,349173829,8,220
46579793,167907925,8,140
46580634,278872812,8,430
46581067,240235824,5,596
46581354,16589098,8,800
46581634,109877262,8,85
46581909,344655262,5,1100
46582098,85387478,8,450
46582614,376646941,8,100
46582719,191399799,5,499
46583849,273039668,5,2500
46584264,250785559,5,450
46585007,39333767,8,250
46585265,308316473,5,1700
46586648,376675339,8,250
46586980,37192602,5,490
46587387,319741942,5,500
46588137,156050795,5,210
46588347,99100893,5,400
46588802,99100893,5,300
46591621,324258322,8,162
46592333,376709439,8,80
46593780,115783444,8,309
46593998,165528303,5,907
46594079,192367354,8,430
46595281,376727749,8,500
46596020,343392907,5,1053
46597120,196824817,8,654
46597312,161559887,8,100
46597355,26198904,8,1550
46598387,20440301,5,768
46598448,7242222,5,530
46598609,46093868,8,250
46598777,374892831,5,1053
46598853,33830478,8,100
46598866,52165347,8,191
46599370,376750229,5,1400
46599459,2350772,5,1600
46599599,196824817,8,862
46599782,740759,5,1007
46600269,51753683,5,1022
46601562,51753683,5,1033
46601816,51753683,5,1033
46602041,376765195,5,340
46602559,123368090,5,1128
46602566,122695820,5,1600
46602750,214868908,8,300
46602889,103537790,8,350
46602958,10175237,8,385
46603336,341697220,8,119
46603638,375992012,5,995
46603813,48476939,5,202
46604113,222392550,8,500
46604578,11790078,8,430
46604972,42047093,8,500
46604985,296151887,5,500
46605591,202166159,8,150
46606272,327303490,8,75
46606342,13168444,5,500
46606370,376793069,8,313
46606887,357701035,5,750
46607041,96134275,5,600
46607400,23454268,5,550
46608294,38518146,5,600
46611059,261881773,8,106
46612106,261881773,8,103
46613404,251145516,5,399
46613668,306711150,8,799
46614450,376844395,8,350
46614463,245832458,8,265
46614947,372205935,5,1500
46615405,376850977,8,61
46615499,50270482,8,90
46615501,376178705,8,180
46616109,6335968,8,142
46616911,72513011,8,927
46617159,11411976,8,2800
46617166,110419359,8,280
46617993,8662697,5,811
46619365,32094630,8,850
46619573,346655886,8,250
46619654,165416965,5,516
46619707,8995867,5,500
46619943,332211806,5,600
46619952,47225459,5,1092
46621134,128243035,8,70
46622117,42944544,5,413
46622162,42944544,5,388
46622273,42944544,5,971
46622687,375169008,5,1899
46622911,120416952,8,200
46622940,257601767,8,217
46622982,129465722,8,140
46623242,125266019,8,492
46623466,51846506,5,1239
46623608,375169008,5,1899
46623702,129465722,8,140
46624070,372433988,5,1500
46624160,21480150,8,180
46624195,129465722,8,140
46624276,225908607,5,2200
46624277,21480150,8,110
46624349,324109775,8,900
46624456,16057490,8,600
46624472,376738511,5,650
46624876,267202696,8,283
46625109,376907232,5,400
46625488,64565034,5,571
46625539,376910242,5,600
46625711,45043987,8,650
46626997,99100893,5,300
46627292,99100893,5,300
46627415,99100893,5,300
46627483,99100893,5,400
46627556,99100893,5,400
46627637,47584281,8,900
46628283,376928508,5,625
46634344,376966361,8,400
46634709,633088,8,190
46635183,332939936,8,246
46635218,374670667,8,134
46636846,202356762,8,261
46637546,373960196,5,540
46637874,324831348,8,243
46637899,297367464,5,981
46638093,131081920,8,433
46638396,340964981,8,125
46638982,100375038,5,704
46640089,283227744,8,107
46640279,375169008,5,1899
46640479,377006479,8,350
46640696,376782392,8,184
46641207,6529931,5,1136
46641514,24845756,5,886
46641556,2919803,8,169
46641580,229266258,8,500
46641909,190865624,5,289
46641931,377014460,5,729
46642092,106556151,5,950
46642412,175076919,8,111
46642897,10207502,8,190
46643120,377020484,8,200
46643351,106726915,8,115
46643764,376738511,5,950
46643774,377025066,8,199
46644009,17003126,8,99
46644816,185260517,5,800
46645383,45943126,5,1069
46645712,56829042,8,362
46645884,169835814,8,200
46646192,377031967,5,700
46646201,30843947,8,750
46647240,211821055,5,650
46647455,2818226,5,950
46647661,376777990,5,310
46647760,261881773,8,100
46648374,376777990,5,413
46652824,156486831,8,450
46652958,68744347,8,329
46653246,811735,8,400
46653479,158981515,8,2300
46655891,377108508,8,450
46655971,322510577,5,305
46656069,164822022,8,195
46656539,25665334,5,1692
46657831,156649865,8,600
46657922,188672490,8,250
46658250,46664224,8,173
46658305,32267443,5,327
46658536,376379232,8,125
46659290,244975232,8,240
46659291,46664224,8,186
46659509,300281301,5,300
46659689,106842759,5,1000
46659849,377134189,5,1030
46659938,135889506,5,1404
46660155,226203794,8,657
46660340,107050037,8,175
46660525,141541968,5,909
46660673,171961772,8,600
46661671,127885823,5,273
46662008,377147170,8,300
46662125,41425447,8,340
46662174,127885823,5,275
46662206,198926402,5,1600
46662524,127885823,5,273
46662643,377134189,5,1203
46663181,127885823,5,287
46663564,127885823,5,287
46663571,127885823,5,301
46664340,158715685,5,1100
46664679,23451355,5,299
46664944,377165148,5,1429
46665058,23451355,5,299
46665245,377169878,8,5200
46665361,56927392,5,1200
46666063,2252541,5,690
46669274,355114496,8,250
46670518,30843947,8,400
46670928,341248628,8,1808
46671240,50374940,8,60
